Name,Link
Aitor Fraga,https://fbref.com/en/players/7645a52a/Aitor-Fraga
Jon Karrikaburu,https://fbref.com/en/players/211589b8/Jon-Karrikaburu
Pablo Marín,https://fbref.com/en/players/a83c19cf/Pablo-Marin
Roberto Navarro,https://fbref.com/en/players/c997b942/Roberto-Navarro
Diego Rico,https://fbref.com/en/players/d9ba39fc/Diego-Rico
Iñaki Rupérez,https://fbref.com/en/players/0607a092/Inaki-Ruperez
André Onana,https://fbref.com/en/players/e9c0c1b2/Andre-Onana
Diogo Dalot,https://fbref.com/en/players/d9565625/Diogo-Dalot
Bruno Fernandes,https://fbref.com/en/players/507c7bdf/Bruno-Fernandes
Alejandro Garnacho,https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho
Marcus Rashford,https://fbref.com/en/players/a1d5bd30/Marcus-Rashford
Rasmus Højlund,https://fbref.com/en/players/491a433d/Rasmus-Hojlund
Casemiro,https://fbref.com/en/players/4d224fe8/Casemiro
Kobbie Mainoo,https://fbref.com/en/players/c6220452/Kobbie-Mainoo
Aaron Wan-Bissaka,https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka
Scott McTominay,https://fbref.com/en/players/d93c2511/Scott-McTominay
Harry Maguire,https://fbref.com/en/players/d8931174/Harry-Maguire
Raphaël Varane,https://fbref.com/en/players/9f8e9423/Raphael-Varane
Jonny Evans,https://fbref.com/en/players/f8fcd2a5/Jonny-Evans
Antony,https://fbref.com/en/players/99127249/Antony
Victor Lindelöf,https://fbref.com/en/players/f5deef4c/Victor-Lindelof
Christian Eriksen,https://fbref.com/en/players/980522ec/Christian-Eriksen
Luke Shaw,https://fbref.com/en/players/9c94165b/Luke-Shaw
Sofyan Amrabat,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat
Lisandro Martínez,https://fbref.com/en/players/bac46a10/Lisandro-Martinez
Mason Mount,https://fbref.com/en/players/9674002f/Mason-Mount
Anthony Martial,https://fbref.com/en/players/8b788c01/Anthony-Martial
Sergio Reguilón,https://fbref.com/en/players/3353737a/Sergio-Reguilon
Amad Diallo,https://fbref.com/en/players/9dc96f10/Amad-Diallo
Willy Kambwala,https://fbref.com/en/players/6a7353d7/Willy-Kambwala
Facundo Pellistri,https://fbref.com/en/players/ac7e7b1c/Facundo-Pellistri
Hannibal Mejbri,https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri
Omari Forson,https://fbref.com/en/players/1b9728b0/Omari-Forson
Jadon Sancho,https://fbref.com/en/players/dbf053da/Jadon-Sancho
Ethan Wheatley,https://fbref.com/en/players/5c368c88/Ethan-Wheatley
Donny van de Beek,https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek
Daniel Gore,https://fbref.com/en/players/861e9b3b/Daniel-Gore
Harry Amass,https://fbref.com/en/players/7b47100c/Harry-Amass
Altay Bayındır,https://fbref.com/en/players/072e68ed/Altay-Bayindir
Rhys Bennett,https://fbref.com/en/players/e4588897/Rhys-Bennett
Álvaro Carreras,https://fbref.com/en/players/33a68b9b/Alvaro-Carreras
Toby Collyer,https://fbref.com/en/players/4f9091bc/Toby-Collyer
Tom Heaton,https://fbref.com/en/players/a6de6361/Tom-Heaton
Dean Henderson,https://fbref.com/en/players/e5a76dfe/Dean-Henderson
Joe Hugill,https://fbref.com/en/players/49134eb2/Joe-Hugill
Louis Jackson,https://fbref.com/en/players/06a441c4/Louis-Jackson
Dermot Mee,https://fbref.com/en/players/caa32820/Dermot-Mee
Habeeb Ogunneye,https://fbref.com/en/players/d0cdc0a3/Habeeb-Ogunneye
Radek Vítek,https://fbref.com/en/players/d617bff6/Radek-Vitek
Maxence Caqueret,https://fbref.com/en/players/f81ef10d/Maxence-Caqueret
Anthony Lopes,https://fbref.com/en/players/f00de885/Anthony-Lopes
Jake O'Brien,https://fbref.com/en/players/25f2ef01/Jake-OBrien
Alexandre Lacazette,https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette
Clinton Mata,https://fbref.com/en/players/55abe554/Clinton-Mata
Nicolás Tagliafico,https://fbref.com/en/players/f0661424/Nicolas-Tagliafico
Duje Ćaleta-Car,https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car
Ernest Nuamah,https://fbref.com/en/players/234a703c/Ernest-Nuamah
Corentin Tolisso,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
Rayan Cherki,https://fbref.com/en/players/b34c63a5/Rayan-Cherki
Ainsley Maitland-Niles,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles
Nemanja Matić,https://fbref.com/en/players/eb7822d7/Nemanja-Matic
Sinaly Diomande,https://fbref.com/en/players/6de23ab0/Sinaly-Diomande
Saïd Benrahma,https://fbref.com/en/players/5a04fd92/Said-Benrahma
Sael Kumbedi,https://fbref.com/en/players/c385bf49/Sael-Kumbedi
Dejan Lovren,https://fbref.com/en/players/1a2935f6/Dejan-Lovren
Henrique,https://fbref.com/en/players/f28474a4/Henrique
Skelly Alvero,https://fbref.com/en/players/add37c13/Skelly-Alvero
Gift Orban,https://fbref.com/en/players/de17db90/Gift-Orban
Malick Fofana,https://fbref.com/en/players/8236f673/Malick-Fofana
Mama Samba Baldé,https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde
Orel Mangala,https://fbref.com/en/players/a572e291/Orel-Mangala
Mahamadou Diawara,https://fbref.com/en/players/1906b842/Mahamadou-Diawara
Paul Akouokou,https://fbref.com/en/players/31f5b89b/Paul-Akouokou
Diego Moreira,https://fbref.com/en/players/12de1b0d/Diego-Moreira
Jeffinho,https://fbref.com/en/players/45cce300/Jeffinho
Bradley Barcola,https://fbref.com/en/players/a0d55a09/Bradley-Barcola
Rémy Riou,https://fbref.com/en/players/7f41ee30/Remy-Riou
Tino Kadewere,https://fbref.com/en/players/7d08063d/Tino-Kadewere
Johann Lepenant,https://fbref.com/en/players/1e52971c/Johann-Lepenant
Amin Sarr,https://fbref.com/en/players/d5326924/Amin-Sarr
Chaim El Djebali,https://fbref.com/en/players/a1dbb2c7/Chaim-El-Djebali
Mamadou Sarr,https://fbref.com/en/players/61f80c89/Mamadou-Sarr
Adryelson,https://fbref.com/en/players/e980e78d/Adryelson
Mohamed El Arouch,https://fbref.com/en/players/508a9011/Mohamed-El-Arouch
Justin João,https://fbref.com/en/players/1a7b4364/Justin-Joao
Mathieu Patouillet,https://fbref.com/en/players/26ab5073/Mathieu-Patouillet
Lucas Perri,https://fbref.com/en/players/5dbd461a/Lucas-Perri
Jeff Reine-Adélaïde,https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide
Pietro Terracciano,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano
Nikola Milenković,https://fbref.com/en/players/bee704fc/Nikola-Milenkovic
Giacomo Bonaventura,https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura
Cristiano Biraghi,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi
Lucas Martínez Quarta,https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta
Arthur Melo,https://fbref.com/en/players/48b3dd60/Arthur-Melo
Alfred Duncan,https://fbref.com/en/players/528492ea/Alfred-Duncan
Luca Ranieri,https://fbref.com/en/players/8c63fae5/Luca-Ranieri
Michael Kayode,https://fbref.com/en/players/e19660a8/Michael-Kayode
Nicolás González,https://fbref.com/en/players/2374aaca/Nicolas-Gonzalez
Lucas Beltrán,https://fbref.com/en/players/482d2bc3/Lucas-Beltran
Jonathan Ikone,https://fbref.com/en/players/42eaa028/Jonathan-Ikone
Rolando Mandragora,https://fbref.com/en/players/c7259b83/Rolando-Mandragora
Fabiano Parisi,https://fbref.com/en/players/0967845b/Fabiano-Parisi
M'Bala Nzola,https://fbref.com/en/players/a4948e67/MBala-Nzola
Riccardo Sottil,https://fbref.com/en/players/94816803/Riccardo-Sottil
Christian Kouamé,https://fbref.com/en/players/58e933d2/Christian-Kouame
Andrea Belotti,https://fbref.com/en/players/d705ba44/Andrea-Belotti
Antonín Barák,https://fbref.com/en/players/01efac19/Antonin-Barak
Josip Brekalo,https://fbref.com/en/players/d4a2533d/Josip-Brekalo
Dodô,https://fbref.com/en/players/b5f7d10b/Dodo
Maxime Lopez,https://fbref.com/en/players/20094685/Maxime-Lopez
Davide Faraoni,https://fbref.com/en/players/aae9d04a/Davide-Faraoni
Oliver Christensen,https://fbref.com/en/players/af104654/Oliver-Christensen
Gaetano Castrovilli,https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli
Gino Infantino,https://fbref.com/en/players/546c7f68/Gino-Infantino
Yerry Mina,https://fbref.com/en/players/6d5701f2/Yerry-Mina
Pietro Comuzzo,https://fbref.com/en/players/5e3ecc35/Pietro-Comuzzo
Lorenzo Amatucci,https://fbref.com/en/players/13b9e2fb/Lorenzo-Amatucci
Sofyan Amrabat,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat
Christian Biagetti,https://fbref.com/en/players/4cf7c393/Christian-Biagetti
Christian Dalle Mura,https://fbref.com/en/players/f32df091/Christian-Dalle-Mura
Maat Daniel Caprini,https://fbref.com/en/players/183934cd/Maat-Daniel-Caprini
Niccolò Fortini,https://fbref.com/en/players/ed336580/Niccolo-Fortini
Luka Jović,https://fbref.com/en/players/4d8cd038/Luka-Jovic
Aleksandr Kokorin,https://fbref.com/en/players/fec5accc/Aleksandr-Kokorin
Tommaso Martinelli,https://fbref.com/en/players/968ddd14/Tommaso-Martinelli
Niccolò Pierozzi,https://fbref.com/en/players/3649ece2/Niccolo-Pierozzi
Abdelhamid Sabiri,https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri
Fallou Sene,https://fbref.com/en/players/75d2b3b9/Fallou-Sene
Tommaso Vannucchi,https://fbref.com/en/players/4a3a546f/Tommaso-Vannucchi
Brice Samba,https://fbref.com/en/players/60d90c55/Brice-Samba
Facundo Medina,https://fbref.com/en/players/6f5ec8bb/Facundo-Medina
Kevin Danso,https://fbref.com/en/players/6e33125f/Kevin-Danso
Florian Sotoca,https://fbref.com/en/players/7a42d0df/Florian-Sotoca
Jonathan Gradit,https://fbref.com/en/players/06c48679/Jonathan-Gradit
Przemysław Frankowski,https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski
Ruben Aguilar,https://fbref.com/en/players/3dd738a1/Ruben-Aguilar
Elye Wahi,https://fbref.com/en/players/0d7b6576/Elye-Wahi
Neil El Aynaoui,https://fbref.com/en/players/17e1261b/Neil-El-Aynaoui
Salis Abdul Samed,https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed
David Pereira da Costa,https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa
Angelo Fulgini,https://fbref.com/en/players/4b96c347/Angelo-Fulgini
Andy Diouf,https://fbref.com/en/players/9b5237b1/Andy-Diouf
Adrien Thomasson,https://fbref.com/en/players/c76b7567/Adrien-Thomasson
Deiver Machado,https://fbref.com/en/players/b3f8bdef/Deiver-Machado
Nampalys Mendy,https://fbref.com/en/players/1598599e/Nampalys-Mendy
Wesley Saïd,https://fbref.com/en/players/90fcf472/Wesley-Said
Abduqodir Xusanov,https://fbref.com/en/players/d17ce930/Abduqodir-Xusanov
Massadio Haïdara,https://fbref.com/en/players/5167c97e/Massadio-Haidara
Jhoanner Chávez,https://fbref.com/en/players/649b57e9/Jhoanner-Chavez
Morgan Guilavogui,https://fbref.com/en/players/79b51257/Morgan-Guilavogui
Stijn Spierings,https://fbref.com/en/players/a08985b8/Stijn-Spierings
Jean-Louis Leca,https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca
Faitout Maouassa,https://fbref.com/en/players/e54a9890/Faitout-Maouassa
Ayanda Sishuba,https://fbref.com/en/players/6fd76804/Ayanda-Sishuba
Julien Le Cardinal,https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal
Oscar Cortés,https://fbref.com/en/players/d2c12fe0/Oscar-Cortes
Adam Abeddou,https://fbref.com/en/players/5b7aa908/Adam-Abeddou
Anthony Bermont,https://fbref.com/en/players/9b5f1a2a/Anthony-Bermont
Jimmy Cabot,https://fbref.com/en/players/46359159/Jimmy-Cabot
Keny Mbala,https://fbref.com/en/players/ed5ed0a8/Keny-Mbala
Yannick Pandor,https://fbref.com/en/players/3df57458/Yannick-Pandor
Tom Pouilly,https://fbref.com/en/players/dafce747/Tom-Pouilly
Fodé Sylla,https://fbref.com/en/players/9cc02687/Fode-Sylla
Germán Pezzella,https://fbref.com/en/players/8c725b43/German-Pezzella
Ayoze Pérez,https://fbref.com/en/players/819aa8e7/Ayoze-Perez
Rui Silva,https://fbref.com/en/players/ea83bfa6/Rui-Silva
Isco,https://fbref.com/en/players/a0b4bb3e/Isco
Willian José,https://fbref.com/en/players/d87e2cae/Willian-Jose
Chadi Riad,https://fbref.com/en/players/b3b9b8b8/Chadi-Riad
Marc Roca,https://fbref.com/en/players/da27e268/Marc-Roca
Guido Rodríguez,https://fbref.com/en/players/34e393f2/Guido-Rodriguez
Juan Miranda,https://fbref.com/en/players/ead61f73/Juan-Miranda
Héctor Bellerín,https://fbref.com/en/players/f874dd44/Hector-Bellerin
Abner,https://fbref.com/en/players/7f9c5d2d/Abner
Johnny Cardoso,https://fbref.com/en/players/7426f085/Johnny-Cardoso
Pablo Fornals,https://fbref.com/en/players/82927de4/Pablo-Fornals
Assane Diao,https://fbref.com/en/players/8ae7d0ec/Assane-Diao
Sokratis Papastathopoulos,https://fbref.com/en/players/b682dcf6/Sokratis-Papastathopoulos
Youssouf Sabaly,https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly
Aitor Ruibal,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal
Nabil Fekir,https://fbref.com/en/players/bece776f/Nabil-Fekir
Rodri,https://fbref.com/en/players/85bed4ee/Rodri
Claudio Bravo,https://fbref.com/en/players/10072610/Claudio-Bravo
Abdessamad Ezzalzouli,https://fbref.com/en/players/bed68338/Abdessamad-Ezzalzouli
Luiz Henrique,https://fbref.com/en/players/8059806f/Luiz-Henrique
Sergi Altimira,https://fbref.com/en/players/94acdd4e/Sergi-Altimira
William Carvalho,https://fbref.com/en/players/dee86451/William-Carvalho
Andrés Guardado,https://fbref.com/en/players/ef322658/Andres-Guardado
Borja Iglesias,https://fbref.com/en/players/75645f0e/Borja-Iglesias
Luiz Felipe,https://fbref.com/en/players/15d0c248/Luiz-Felipe
Ezequiel Ávila,https://fbref.com/en/players/253a06b9/Ezequiel-Avila
Francisco Barbosa,https://fbref.com/en/players/2ae958ab/Francisco-Barbosa
Marc Bartra,https://fbref.com/en/players/b742cc0d/Marc-Bartra
Cédric Bakambu,https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu
Ricardo Visus,https://fbref.com/en/players/7016332f/Ricardo-Visus
Juan Cruz,https://fbref.com/en/players/cc2dd8a5/Juan-Cruz
Pablo Busto,https://fbref.com/en/players/da82ccb1/Pablo-Busto
Paul Akouokou,https://fbref.com/en/players/31f5b89b/Paul-Akouokou
Enrique,https://fbref.com/en/players/c75f04f4/Enrique
Guilherme Fernandes,https://fbref.com/en/players/1a31db3a/Guilherme-Fernandes
Daniel Guerrero,https://fbref.com/en/players/1707d9c6/Daniel-Guerrero
Nobel Mendy,https://fbref.com/en/players/7e64e657/Nobel-Mendy
Xavi Pleguezuelo,https://fbref.com/en/players/b3d15741/Xavi-Pleguezuelo
Pau López,https://fbref.com/en/players/20b9f052/Pau-Lopez
Pierre-Emerick Aubameyang,https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang
Leonardo Balerdi,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
Chancel Mbemba,https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba
Jonathan Clauss,https://fbref.com/en/players/5219ab4a/Jonathan-Clauss
Jordan Veretout,https://fbref.com/en/players/4a56052c/Jordan-Veretout
Amine Harit,https://fbref.com/en/players/e7d59f4f/Amine-Harit
Samuel Gigot,https://fbref.com/en/players/41eebdf5/Samuel-Gigot
Iliman Ndiaye,https://fbref.com/en/players/5ed97752/Iliman-Ndiaye
Geoffrey Kondogbia,https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia
Ismaila Sarr,https://fbref.com/en/players/bfdb33aa/Ismaila-Sarr
Azzedine Ounahi,https://fbref.com/en/players/83299cc0/Azzedine-Ounahi
Renan Lodi,https://fbref.com/en/players/ed9f7cfe/Renan-Lodi
Michael Amir Murillo,https://fbref.com/en/players/349cae8f/Michael-Amir-Murillo
Vitinha,https://fbref.com/en/players/74d4cec6/Vitinha
Ulisses Garcia,https://fbref.com/en/players/c952f633/Ulisses-Garcia
Valentin Rongier,https://fbref.com/en/players/ed45c4a5/Valentin-Rongier
Pape Gueye,https://fbref.com/en/players/7155e3e1/Pape-Gueye
Luis Henrique,https://fbref.com/en/players/f36d5624/Luis-Henrique
Quentin Merlin,https://fbref.com/en/players/0bfca6a1/Quentin-Merlin
Bamo Meïté,https://fbref.com/en/players/04ac78d2/Bamo-Meite
Joaquín Correa,https://fbref.com/en/players/45b9b619/Joaquin-Correa
Jean Onana,https://fbref.com/en/players/b5bb8188/Jean-Onana
Faris Pemi Moumbagna,https://fbref.com/en/players/58aae0a9/Faris-Pemi-Moumbagna
François Mughe,https://fbref.com/en/players/7af655fe/Francois-Mughe
Rubén Blanco,https://fbref.com/en/players/967f34d3/Ruben-Blanco
Bilal Nadir,https://fbref.com/en/players/226673c2/Bilal-Nadir
Emran Soglo,https://fbref.com/en/players/47f82561/Emran-Soglo
Raimane Daou,https://fbref.com/en/players/a2c9af28/Raimane-Daou
Mattéo Guendouzi,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
Sofiane Sidi Ali,https://fbref.com/en/players/1609700b/Sofiane-Sidi-Ali
Keyliane Abdallah,https://fbref.com/en/players/7310786d/Keyliane-Abdallah
Noam Mayoka-Tika,https://fbref.com/en/players/1b2ec72e/Noam-Mayoka-Tika
Darryl Bakola,https://fbref.com/en/players/57de24a3/Darryl-Bakola
Léo Jousselin,https://fbref.com/en/players/1478c1d3/Leo-Jousselin
Brice Negouai,https://fbref.com/en/players/bc2487b1/Brice-Negouai
Simon Ngapandouetnbu,https://fbref.com/en/players/18563ea7/Simon-Ngapandouetnbu
Roggerio Nyakossi,https://fbref.com/en/players/2e64644b/Roggerio-Nyakossi
Yakine Said Mmadi,https://fbref.com/en/players/0018166b/Yakine-Said-Mmadi
Iuri Silva,https://fbref.com/en/players/68ca1240/Iuri-Silva
Stéphane Sparagna,https://fbref.com/en/players/27f6c6e9/Stephane-Sparagna
Souleymane Touré,https://fbref.com/en/players/01fd01e8/Souleymane-Toure
Alexandre Tunkadi,https://fbref.com/en/players/188b4f50/Alexandre-Tunkadi
Jelle Van Neck,https://fbref.com/en/players/8d3ce404/Jelle-Van-Neck
Stanislav Lobotka,https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka
Giovanni Di Lorenzo,https://fbref.com/en/players/230a2fac/Giovanni-Di-Lorenzo
Andre-Frank Zambo Anguissa,https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa
Khvicha Kvaratskhelia,https://fbref.com/en/players/dea88efd/Khvicha-Kvaratskhelia
Alex Meret,https://fbref.com/en/players/9413b19f/Alex-Meret
Matteo Politano,https://fbref.com/en/players/5e861944/Matteo-Politano
Amir Rrahmani,https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani
Juan Jesus,https://fbref.com/en/players/79083382/Juan-Jesus
Piotr Zieliński,https://fbref.com/en/players/a5296e55/Piotr-Zielinski
Victor Osimhen,https://fbref.com/en/players/8c90fd7a/Victor-Osimhen
Leo Skiri Østigård,https://fbref.com/en/players/b35a7399/Leo-Skiri-Ostigard
Mathías Olivera,https://fbref.com/en/players/41c12f75/Mathias-Olivera
Giacomo Raspadori,https://fbref.com/en/players/6e058f06/Giacomo-Raspadori
Mário Rui,https://fbref.com/en/players/0b5a292a/Mario-Rui
Jens Cajuste,https://fbref.com/en/players/928a4a61/Jens-Cajuste
Natan,https://fbref.com/en/players/94bccc82/Natan
Giovanni Simeone,https://fbref.com/en/players/343c0d52/Giovanni-Simeone
Pierluigi Gollini,https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini
Hamed Junior Traorè,https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore
Pasquale Mazzocchi,https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi
Elif Elmas,https://fbref.com/en/players/cf007308/Elif-Elmas
Jesper Lindstrøm,https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom
Cyril Ngonge,https://fbref.com/en/players/2b8360f1/Cyril-Ngonge
Gianluca Gaetano,https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano
Alessio Zerbin,https://fbref.com/en/players/d19ef4ef/Alessio-Zerbin
Diego Demme,https://fbref.com/en/players/dc3fa3b5/Diego-Demme
Alessandro Zanoli,https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli
Leander Dendoncker,https://fbref.com/en/players/5a7301ae/Leander-Dendoncker
Nikita Contini Baranovsky,https://fbref.com/en/players/e95069bb/Nikita-Contini-Baranovsky
Luigi D'Avino,https://fbref.com/en/players/4d02cf72/Luigi-DAvino
Francesco Gioielli,https://fbref.com/en/players/6ced606e/Francesco-Gioielli
Hubert Idasiak,https://fbref.com/en/players/1b70f53a/Hubert-Idasiak
Hirving Lozano,https://fbref.com/en/players/a69e4806/Hirving-Lozano
Lorenzo Russo,https://fbref.com/en/players/9d6c3467/Lorenzo-Russo
Karim Zedadka,https://fbref.com/en/players/2f45300d/Karim-Zedadka
Vanja Milinković-Savić,https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic
Raoul Bellanova,https://fbref.com/en/players/e3756e72/Raoul-Bellanova
Duván Zapata,https://fbref.com/en/players/d3de9af0/Duvan-Zapata
Ricardo Rodríguez,https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez
Nikola Vlašić,https://fbref.com/en/players/aa8e289e/Nikola-Vlasic
Alessandro Buongiorno,https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno
Samuele Ricci,https://fbref.com/en/players/9823be92/Samuele-Ricci
Adrien Tameze,https://fbref.com/en/players/8da74c05/Adrien-Tameze
Ivan Ilić,https://fbref.com/en/players/bb376bed/Ivan-Ilic
Antonio Sanabria,https://fbref.com/en/players/0a447501/Antonio-Sanabria
Valentino Lazaro,https://fbref.com/en/players/016ff750/Valentino-Lazaro
Karol Linetty,https://fbref.com/en/players/d023d70f/Karol-Linetty
Mërgim Vojvoda,https://fbref.com/en/players/be2706c0/Mergim-Vojvoda
Adam Masina,https://fbref.com/en/players/de0f152c/Adam-Masina
